Date,Price,Open,High,Low,Vol.,Change %
2013-05-17,158.35,158.1,158.35,158.05,,0.14%
2013-05-20,158.3,158.45,158.45,158.2,,-0.03%
2013-05-21,158.3,158.3,158.3,158.0,,0.00%
2013-05-22,158.3,158.3,158.38,158.3,,0.00%
2013-05-23,158.3,158.45,158.45,158.3,,0.00%
2013-05-24,158.0,158.2,158.2,158.0,,-0.19%
2013-05-27,158.23,158.4,158.4,157.95,,0.15%
2013-05-28,158.4,158.3,158.4,158.27,,0.11%
2013-05-29,158.3,158.3,158.3,158.3,,-0.06%
2013-05-30,158.4,158.2,158.5,158.2,,0.06%
2013-05-31,158.2,158.45,158.88,158.2,,-0.13%
2013-06-03,158.15,158.45,158.5,158.05,,-0.03%
2013-06-04,158.55,158.25,158.55,158.25,,0.25%
2013-06-05,158.6,158.6,158.7,158.3,,0.03%
2013-06-06,158.9,158.4,158.9,158.4,,0.19%
2013-06-07,159.7,158.8,159.7,158.8,,0.50%
2013-06-10,158.9,159.45,160.45,158.9,,-0.50%
2013-06-11,159.775,159.475,159.775,159.175,,0.55%
2013-06-12,160.05,159.55,160.06,159.55,,0.17%
2013-06-13,161.2,160.5,161.9,160.5,,0.72%
2013-06-14,162.6,161.4,162.6,161.1,,0.87%
2013-06-17,160.1,162.3,162.4,160.0,,-1.54%
2013-06-18,160.175,160.775,160.975,159.875,,0.05%
2013-06-19,159.75,160.25,160.45,159.65,,-0.27%
2013-06-20,161.1,160.2,161.1,160.2,,0.85%
2013-06-21,160.025,161.995,162.005,159.375,,-0.67%
2013-06-24,159.8,159.7,161.6,159.5,,-0.14%
2013-06-25,160.5,159.85,160.5,159.85,,0.44%
2013-06-26,161.3,160.9,161.6,160.1,,0.50%
2013-06-27,161.575,161.275,161.775,161.275,,0.17%
2013-06-28,162.53,161.55,162.55,161.4,,0.59%
2013-07-01,161.55,162.45,162.45,161.45,,-0.60%
2013-07-02,160.45,161.65,161.7,160.15,,-0.68%
2013-07-03,160.1,160.55,160.62,160.1,,-0.22%
2013-07-04,161.4,160.27,161.4,160.27,,0.81%
2013-07-05,161.45,161.5,162.45,161.43,,0.03%
2013-07-08,161.78,161.25,161.8,161.25,,0.20%
2013-07-09,161.7,161.83,162.04,161.47,,-0.05%
2013-07-10,161.1,161.6,161.8,160.3,,-0.37%
2013-07-11,161.4,161.25,161.55,160.85,,0.19%
2013-07-12,161.5,161.55,161.65,161.3,,0.06%
2013-07-15,161.4,160.8,161.9,160.8,,-0.06%
2013-07-16,161.225,161.375,161.405,160.975,,-0.11%
2013-07-17,161.375,161.075,161.475,161.075,,0.09%
2013-07-18,161.3,161.5,161.7,161.2,,-0.05%
2013-07-19,161.25,161.4,161.4,161.05,,-0.03%
2013-07-22,161.195,161.275,161.295,160.965,,-0.03%
2013-07-23,161.84,161.15,161.84,161.05,,0.40%
2013-07-24,160.175,161.745,161.745,159.775,,-1.03%
2013-07-25,160.7,160.04,161.02,160.04,,0.33%
2013-07-26,160.75,161.02,161.02,160.55,,0.03%
2013-07-29,160.7,160.75,161.22,160.4,,-0.03%
2013-07-30,160.78,160.59,160.83,160.59,,0.05%
2013-07-31,160.6,160.63,160.66,160.3,,-0.11%
2013-08-01,159.7,160.3,160.5,159.7,,-0.56%
2013-08-02,160.14,159.65,160.23,159.65,,0.28%
2013-08-05,159.55,160.02,160.05,159.25,,-0.37%
2013-08-06,159.56,159.25,159.6,159.15,,0.01%
2013-08-07,160.08,159.56,160.15,159.56,,0.33%
2013-08-08,160.05,160.05,160.05,160.05,,-0.02%
2013-08-09,160.08,160.08,160.08,160.08,,0.02%
2013-08-12,160.6,160.1,160.6,159.6,,0.32%
2013-08-13,160.7,160.7,160.93,160.7,,0.06%
2013-08-14,160.9,160.85,161.0,160.8,,0.12%
2013-08-15,161.2,160.97,161.33,160.97,,0.19%
2013-08-16,161.45,161.29,161.5,161.25,,0.16%
2013-08-19,161.6,161.4,161.8,161.4,,0.09%
2013-08-20,161.4,161.6,161.6,161.25,,-0.12%
2013-08-21,161.1,161.5,161.65,161.1,,-0.19%
2013-08-22,161.695,161.475,161.895,161.275,,0.37%
2013-08-23,161.35,161.65,161.65,161.25,,-0.21%
2013-08-26,161.39,161.76,162.0,161.39,,0.02%
2013-08-27,162.0,161.45,162.0,161.34,,0.38%
2013-08-28,162.175,161.975,162.325,161.975,,0.11%
2013-08-29,163.6,162.16,163.7,162.1,,0.88%
2013-08-30,162.15,163.35,163.55,162.15,,-0.89%
2013-09-02,163.0,162.2,163.15,162.2,,0.52%
2013-09-03,162.83,163.02,163.12,162.75,,-0.10%
2013-09-04,163.35,162.85,163.55,162.85,,0.32%
2013-09-05,163.33,163.55,163.6,163.25,,-0.01%
2013-09-06,163.35,163.55,164.25,162.85,,0.01%
2013-09-09,162.6,163.45,164.1,162.55,,-0.46%
2013-09-10,163.8,163.1,163.9,162.65,,0.74%
2013-09-11,162.63,163.7,163.7,162.45,,-0.71%
2013-09-12,162.9,162.5,163.53,162.25,,0.17%
2013-09-13,161.925,162.925,163.375,161.875,,-0.60%
2013-09-16,162.1,162.3,162.7,162.0,,0.11%
2013-09-17,162.3,162.05,162.4,161.75,,0.12%
2013-09-18,162.0,162.35,162.45,161.9,,-0.18%
2013-09-19,161.2,161.6,161.6,160.8,,-0.49%
2013-09-20,161.08,161.35,161.35,160.5,,-0.07%
2013-09-23,159.075,160.775,160.775,159.075,,-1.24%
2013-09-24,160.125,159.275,160.575,159.275,,0.66%
2013-09-25,159.925,160.575,160.575,159.175,,-0.12%
2013-09-26,161.325,160.075,161.875,160.075,,0.88%
2013-09-27,159.9,161.25,161.73,159.15,,-0.88%
2013-09-30,161.275,159.825,161.725,159.575,,0.86%
2013-10-01,161.55,161.7,161.7,161.55,,0.17%
2013-10-02,161.9,161.7,162.25,161.35,,0.22%
2013-10-03,161.5,161.25,161.7,161.25,,-0.25%
2013-10-04,160.3,161.8,161.8,160.3,,-0.74%
2013-10-07,160.3,160.3,160.4,160.05,,0.00%
2013-10-08,159.73,160.3,160.3,159.55,,-0.36%
2013-10-09,160.3,159.75,160.4,159.75,,0.36%
2013-10-10,160.7,160.3,160.88,160.3,,0.25%
2013-10-11,160.1,160.8,160.8,160.1,,-0.37%
2013-10-14,160.1,160.1,160.85,159.6,,0.00%
2013-10-15,160.15,160.05,160.15,160.05,,0.03%
2013-10-16,160.15,160.05,160.15,160.05,,0.00%
2013-10-17,159.775,160.075,160.725,159.125,,-0.23%
2013-10-18,159.9,159.95,160.05,159.45,,0.08%
2013-10-21,159.9,159.8,160.5,159.25,,0.00%
2013-10-22,159.5,159.45,160.1,159.38,,-0.25%
2013-10-23,158.9,159.59,159.59,158.85,,-0.38%
2013-10-24,158.83,159.33,159.33,158.55,,-0.04%
2013-10-25,158.6,159.33,159.33,158.55,,-0.14%
2013-10-28,158.55,158.65,158.7,158.2,,-0.03%
2013-10-29,159.3,159.05,159.4,158.7,,0.47%
2013-10-30,158.87,159.05,159.35,158.65,,-0.27%
2013-10-31,158.8,158.8,159.18,158.2,,-0.04%
2013-11-01,158.73,158.55,158.73,158.55,,-0.04%
2013-11-04,158.5,158.65,158.8,158.4,,-0.14%
2013-11-05,158.55,158.25,158.55,157.85,,0.03%
2013-11-06,158.37,158.55,158.85,158.25,,-0.11%
2013-11-07,158.5,158.5,159.05,158.4,,0.08%
2013-11-08,158.4,158.62,158.65,158.4,,-0.06%
2013-11-11,159.0,158.8,159.15,158.65,,0.38%
2013-11-12,158.98,159.0,159.05,158.73,,-0.01%
2013-11-13,159.55,159.06,159.55,159.05,,0.36%
2013-11-14,159.17,159.55,159.7,159.05,,-0.24%
2013-11-15,158.7,159.3,159.3,158.6,,-0.30%
2013-11-18,159.03,158.91,159.03,158.85,,0.21%
2013-11-19,158.93,158.7,159.29,158.7,,-0.06%
2013-11-20,158.95,159.05,159.05,158.65,,0.01%
2013-11-21,158.93,158.91,159.0,158.7,,-0.01%
2013-11-22,158.61,158.7,158.85,158.55,,-0.20%
2013-11-25,158.65,158.7,158.8,158.2,,0.03%
2013-11-26,158.65,158.75,158.9,158.6,,0.00%
2013-11-27,158.85,158.75,159.05,158.48,,0.13%
2013-11-28,158.6,158.5,158.9,158.4,,-0.16%
2013-11-29,158.4,158.35,158.85,158.2,,-0.13%
2013-12-02,158.48,158.3,158.62,158.3,,0.05%
2013-12-03,158.05,158.55,158.55,157.9,,-0.27%
2013-12-04,158.35,158.4,158.55,158.05,,0.19%
2013-12-05,158.75,158.25,158.75,158.15,,0.25%
2013-12-06,158.25,158.8,158.8,158.05,,-0.31%
2013-12-09,158.35,158.55,158.9,158.15,,0.06%
2013-12-10,158.14,158.5,158.65,158.05,,-0.13%
2013-12-11,158.49,158.15,159.0,158.13,,0.22%
2013-12-12,158.48,158.54,158.8,158.2,,-0.01%
2013-12-13,158.85,158.5,158.85,158.4,,0.23%
2013-12-16,158.5,158.75,159.15,158.5,,-0.22%
2013-12-17,159.02,158.55,159.05,158.4,,0.33%
2013-12-18,159.92,159.05,159.95,159.05,,0.57%
2013-12-19,158.25,159.9,160.9,158.25,,-1.04%
2013-12-20,158.9,158.35,159.78,158.25,,0.41%
2013-12-23,159.55,159.2,159.9,159.05,,0.41%
2013-12-24,159.45,159.65,160.05,159.45,,-0.06%
2013-12-25,159.45,159.45,159.45,159.45,,0.00%
2013-12-26,159.85,159.85,159.85,159.85,,0.25%
2013-12-27,160.45,159.8,160.55,159.8,,0.38%
2013-12-30,161.19,160.45,161.19,160.45,,0.46%
2013-12-31,159.95,160.35,160.65,159.2,,-0.77%
2014-01-01,159.95,159.95,159.95,159.95,,0.00%
2014-01-02,158.8,160.1,160.1,158.1,,-0.72%
2014-01-03,158.72,158.8,158.9,158.67,,-0.05%
2014-01-06,159.15,158.97,159.4,158.72,,0.27%
2014-01-07,159.69,159.37,160.0,159.35,,0.34%
2014-01-08,159.55,159.69,159.75,159.35,,-0.09%
2014-01-09,158.95,158.85,159.1,158.85,,-0.38%
2014-01-10,159.45,159.47,159.57,158.9,,0.31%
2014-01-13,159.65,159.8,160.0,159.42,,0.13%
2014-01-14,159.65,159.63,159.65,159.63,,0.00%
2014-01-15,159.45,159.65,159.85,159.3,,-0.13%
2014-01-16,159.98,159.45,159.98,159.3,,0.33%
2014-01-17,160.07,159.98,160.6,159.55,,0.06%
2014-01-20,159.65,160.07,160.07,159.36,,-0.26%
2014-01-21,159.25,159.25,159.65,159.18,,-0.25%
2014-01-22,159.55,159.65,159.65,159.35,,0.19%
2014-01-23,160.15,159.51,160.25,159.1,,0.38%
2014-01-24,160.35,160.59,161.05,159.55,,0.12%
2014-01-27,162.35,160.55,163.4,160.55,,1.25%
2014-01-28,162.9,162.35,163.35,162.35,,0.34%
2014-01-29,162.3,162.74,162.9,162.05,,-0.37%
2014-01-30,162.35,163.05,163.28,162.15,,0.03%
2014-01-31,162.66,162.45,163.05,162.25,,0.19%
2014-02-03,162.97,162.66,162.97,162.25,,0.19%
2014-02-04,162.78,162.97,162.97,162.6,,-0.12%
2014-02-05,162.3,162.78,163.45,162.3,,-0.29%
2014-02-06,163.4,162.94,163.45,162.45,,0.68%
2014-02-07,163.37,163.4,163.4,162.73,,-0.02%
2014-02-10,164.05,163.37,164.6,163.27,,0.42%
2014-02-11,164.2,164.05,164.9,163.75,,0.09%
2014-02-12,164.7,164.85,164.87,164.05,,0.30%
2014-02-13,163.15,164.6,167.0,163.1,,-0.94%
2014-02-14,162.45,163.45,164.55,162.35,,-0.43%
2014-02-17,162.6,162.45,163.55,162.45,,0.09%
2014-02-18,162.55,162.55,164.53,162.55,,-0.03%
2014-02-19,164.0,163.45,164.2,162.8,,0.89%
2014-02-20,165.05,163.85,167.85,163.85,,0.64%
2014-02-21,165.6,164.85,166.55,164.25,,0.33%
2014-02-24,164.375,166.075,166.325,163.125,,-0.74%
2014-02-25,164.55,163.65,164.55,163.35,,0.11%
2014-02-26,164.65,164.55,165.3,163.95,,0.06%
2014-02-27,165.15,164.55,165.85,164.55,,0.30%
2014-02-28,164.94,165.47,165.57,164.55,,-0.13%
2014-03-03,163.95,165.15,165.2,163.75,,-0.60%
2014-03-04,164.55,164.35,164.55,163.95,,0.37%
2014-03-05,164.05,163.9,164.05,163.55,,-0.30%
2014-03-06,164.35,164.3,164.53,163.75,,0.18%
2014-03-07,164.72,164.35,164.85,164.25,,0.23%
2014-03-10,164.35,165.05,165.1,164.2,,-0.22%
2014-03-11,165.1,164.2,165.15,164.2,,0.46%
2014-03-12,164.75,165.1,165.1,164.35,,-0.21%
2014-03-13,164.65,164.75,165.15,164.5,,-0.06%
2014-03-14,164.65,164.65,165.05,164.6,,0.00%
2014-03-17,164.62,164.98,165.0,164.4,,-0.02%
2014-03-18,164.35,164.25,164.9,164.05,,-0.16%
2014-03-19,164.75,164.32,165.0,164.32,,0.24%
2014-03-20,164.85,164.8,164.9,164.53,,0.06%
2014-03-21,164.87,164.8,165.13,164.77,,0.01%
2014-03-24,165.19,165.06,165.19,164.55,,0.19%
2014-03-25,165.1,164.95,165.65,164.55,,-0.05%
2014-03-26,164.9,164.95,165.11,164.55,,-0.12%
2014-03-27,165.05,164.95,165.05,164.75,,0.09%
2014-03-28,165.0,164.95,165.05,164.55,,-0.03%
2014-03-31,165.05,165.0,165.05,164.75,,0.03%
2014-04-01,164.8,164.9,164.96,164.6,,-0.15%
2014-04-02,163.95,164.9,165.05,163.75,,-0.52%
2014-04-03,163.5,163.95,163.98,163.35,,-0.27%
2014-04-04,164.0,163.77,164.13,163.5,,0.31%
2014-04-07,164.0,163.85,164.03,163.75,,0.00%
2014-04-08,163.95,164.05,164.05,163.45,,-0.03%
2014-04-09,162.9,163.69,163.8,162.55,,-0.64%
2014-04-10,160.82,162.9,163.1,160.4,,-1.28%
2014-04-11,160.95,160.85,161.55,160.55,,0.08%
2014-04-14,161.23,161.0,161.85,160.95,,0.17%
2014-04-15,161.7,160.96,162.0,160.96,,0.29%
2014-04-16,162.15,162.1,162.25,161.9,,0.28%
2014-04-17,162.25,162.3,162.55,162.15,,0.06%
2014-04-18,162.27,162.27,162.27,162.27,,0.01%
2014-04-21,162.27,162.27,162.27,162.27,,0.00%
2014-04-22,162.12,162.3,162.3,161.71,,-0.09%
2014-04-23,161.62,162.1,162.15,161.57,,-0.31%
2014-04-24,161.07,161.67,161.67,161.0,,-0.34%
2014-04-25,160.84,161.05,161.23,160.7,,-0.14%
2014-04-28,161.05,161.05,161.05,160.73,,0.13%
2014-04-29,160.55,160.9,161.07,160.55,,-0.31%
2014-04-30,160.65,160.6,160.7,160.4,,0.06%
2014-05-01,160.55,160.55,160.55,160.5,,-0.06%
2014-05-02,159.85,160.57,160.73,159.62,,-0.44%
2014-05-05,158.7,159.85,159.85,158.5,,-0.72%
2014-05-06,161.6,158.7,161.7,158.32,,1.83%
2014-05-07,161.85,161.3,162.0,160.3,,0.15%
2014-05-08,160.95,161.75,162.15,160.55,,-0.56%
2014-05-09,161.2,161.65,161.65,160.55,,0.16%
2014-05-12,161.45,161.05,161.65,161.05,,0.16%
2014-05-13,162.55,161.4,162.6,161.4,,0.68%
2014-05-14,162.67,162.55,163.36,162.0,,0.07%
2014-05-15,162.5,162.65,163.08,162.4,,-0.10%
2014-05-16,162.35,162.5,162.7,161.71,,-0.09%
2014-05-19,162.56,162.24,162.82,162.23,,0.13%
2014-05-20,163.1,162.34,163.48,162.34,,0.33%
2014-05-21,162.35,162.82,163.4,162.1,,-0.46%
2014-05-22,162.15,162.35,162.82,161.65,,-0.12%
2014-05-23,162.35,162.29,162.82,161.8,,0.12%
2014-05-26,162.35,162.35,162.82,162.2,,0.00%
2014-05-27,162.66,162.38,162.71,162.2,,0.19%
2014-05-28,162.75,162.65,162.77,162.25,,0.06%
2014-05-29,162.65,162.65,162.65,162.65,,-0.06%
2014-05-30,162.74,162.45,162.84,162.35,,0.06%
2014-06-02,162.03,162.58,162.58,161.8,,-0.44%
2014-06-03,162.51,162.01,162.53,162.01,,0.30%
2014-06-04,162.4,162.75,162.9,162.35,,-0.07%
2014-06-05,163.65,162.56,163.9,162.56,,0.77%
2014-06-06,162.95,162.86,164.8,162.55,,-0.43%
2014-06-09,162.7,162.85,163.15,162.45,,-0.15%
2014-06-10,162.8,162.7,163.65,161.85,,0.06%
2014-06-11,162.84,162.89,163.55,162.65,,0.02%
2014-06-12,163.25,163.1,163.78,162.93,,0.25%
2014-06-13,163.0,163.72,164.25,162.88,,-0.15%
2014-06-16,162.75,162.33,163.85,162.33,,-0.15%
2014-06-17,163.15,162.75,163.15,162.65,,0.25%
2014-06-18,163.45,163.15,163.6,162.6,,0.18%
2014-06-19,163.15,163.15,163.38,162.75,,-0.18%
2014-06-20,162.82,163.18,163.18,162.73,,-0.20%
2014-06-23,162.63,162.92,162.92,162.53,,-0.12%
2014-06-24,162.7,162.6,162.85,162.6,,0.04%
2014-06-25,162.72,162.73,162.99,162.48,,0.01%
2014-06-26,162.75,162.95,163.22,162.75,,0.02%
2014-06-27,162.93,163.03,163.1,162.84,,0.11%
2014-06-30,162.95,163.15,163.2,162.8,,0.01%
2014-07-01,162.8,162.95,163.05,162.65,,-0.09%
2014-07-02,162.8,162.88,163.15,162.7,,0.00%
2014-07-03,162.58,162.7,162.94,162.22,,-0.14%
2014-07-04,162.7,162.78,162.85,162.6,,0.07%
2014-07-07,162.7,162.88,162.88,162.58,,0.00%
2014-07-08,162.5,162.7,162.7,162.4,,-0.12%
2014-07-09,162.45,162.5,162.6,162.15,,-0.03%
2014-07-10,162.35,162.45,162.5,162.0,,-0.06%
2014-07-11,162.33,162.3,162.42,161.15,,-0.01%
2014-07-14,162.25,162.88,162.88,162.2,,-0.05%
2014-07-15,161.9,162.1,162.38,161.85,,-0.22%
2014-07-16,161.84,161.85,162.3,161.7,,-0.04%
2014-07-17,161.85,162.12,162.67,161.7,,0.01%
2014-07-18,161.95,161.8,162.07,161.8,,0.06%
2014-07-21,162.2,161.99,162.2,161.9,,0.15%
2014-07-22,162.25,162.3,162.45,162.15,,0.03%
2014-07-23,162.05,162.28,162.28,161.8,,-0.12%
2014-07-24,162.05,161.86,162.17,161.86,,0.00%
2014-07-25,162.0,162.07,162.07,161.7,,-0.03%
2014-07-28,161.77,161.77,162.0,161.75,,-0.14%
2014-07-29,161.77,161.77,161.77,161.77,,0.00%
2014-07-30,161.85,162.0,162.0,161.7,,0.05%
2014-07-31,161.85,161.9,161.95,161.65,,0.00%
2014-08-01,161.4,161.74,161.85,161.33,,-0.28%
2014-08-04,161.0,161.43,161.75,160.9,,-0.25%
2014-08-05,160.9,161.18,161.18,160.48,,-0.06%
2014-08-06,161.6,161.0,161.75,160.55,,0.44%
2014-08-07,162.55,161.55,162.95,161.0,,0.59%
2014-08-08,162.75,162.67,162.98,162.55,,0.12%
2014-08-11,162.4,162.85,162.85,162.3,,-0.22%
2014-08-12,161.95,162.68,163.06,161.6,,-0.28%
2014-08-13,161.75,161.7,162.4,161.05,,-0.12%
2014-08-14,162.35,161.8,162.55,161.73,,0.37%
2014-08-15,162.05,162.65,162.75,161.85,,-0.18%
2014-08-18,161.95,162.49,162.49,161.9,,-0.06%
2014-08-19,162.05,162.2,162.26,161.79,,0.06%
2014-08-20,162.0,162.2,162.2,162.0,,-0.03%
2014-08-21,161.95,162.18,162.18,161.6,,-0.03%
2014-08-22,161.9,162.06,162.06,161.84,,-0.03%
2014-08-25,162.08,162.06,162.33,161.77,,0.11%
2014-08-26,162.1,161.75,162.45,161.46,,0.01%
2014-08-27,161.95,161.9,162.2,161.85,,-0.09%
2014-08-28,162.08,162.1,162.3,161.87,,0.08%
2014-08-29,162.26,162.1,162.51,162.08,,0.11%
2014-09-01,162.45,161.8,162.56,161.8,,0.12%
2014-09-02,162.305,162.405,162.575,161.845,,-0.09%
2014-09-03,162.35,162.39,162.45,161.8,,0.03%
2014-09-04,162.05,162.34,162.6,161.8,,-0.18%
2014-09-05,162.35,162.51,162.51,162.05,,0.19%
2014-09-08,162.115,162.215,162.435,162.115,,-0.14%
2014-09-09,162.375,162.525,163.125,162.125,,0.16%
2014-09-10,162.75,162.65,162.94,162.2,,0.23%
2014-09-11,162.8,162.75,163.35,162.74,,0.03%
2014-09-12,162.98,162.8,162.98,162.7,,0.11%
2014-09-15,162.85,162.87,163.44,162.8,,-0.08%
2014-09-16,162.95,162.85,163.8,162.75,,0.06%
2014-09-17,163.4,162.85,163.75,162.75,,0.28%
2014-09-18,163.55,163.4,164.4,162.8,,0.09%
2014-09-19,163.45,163.65,164.2,163.3,,-0.06%
2014-09-22,163.625,163.825,164.225,163.425,,0.11%
2014-09-23,163.8,163.8,163.96,163.62,,0.11%
2014-09-24,162.6,163.77,164.21,162.55,,-0.73%
2014-09-25,163.65,163.15,164.25,163.15,,0.65%
2014-09-26,163.725,164.025,164.325,163.725,,0.05%
2014-09-29,163.75,163.8,164.21,163.05,,0.02%
2014-09-30,163.7,163.8,164.02,163.6,,-0.03%
2014-10-01,163.615,163.745,163.745,163.615,,-0.05%
2014-10-02,164.0,163.7,164.13,163.7,,0.24%
2014-10-03,164.45,164.27,165.05,164.18,,0.27%
2014-10-06,164.27,164.52,164.52,163.7,,-0.11%
2014-10-07,164.27,164.4,164.52,164.25,,0.00%
2014-10-08,164.45,164.25,165.1,163.55,,0.11%
2014-10-09,164.55,164.4,164.97,164.2,,0.06%
2014-10-10,164.65,164.55,164.77,163.9,,0.06%
2014-10-13,163.85,163.76,164.65,163.7,,-0.49%
2014-10-14,164.15,163.8,164.25,163.76,,0.18%
2014-10-15,164.5,164.13,164.5,164.05,,0.21%
2014-10-16,165.100,164.500,165.450,164.100,,0.36%
2014-10-17,165.300,165.250,165.350,164.350,,0.12%
2014-10-20,165.200,165.250,165.300,165.000,,-0.06%
2014-10-21,165.540,165.200,165.630,165.200,,0.21%
2014-10-22,165.000,165.600,166.100,164.650,,-0.33%
2014-10-23,164.850,164.900,165.900,164.550,,-0.09%
2014-10-24,164.670,165.200,165.250,164.150,,-0.11%
2014-10-27,164.900,164.720,165.000,164.400,,0.14%
2014-10-28,165.650,165.000,165.700,165.000,,0.45%
2014-10-29,165.350,165.580,165.780,164.550,,-0.18%
2014-10-30,165.350,165.350,165.680,165.250,,0.00%
2014-10-31,165.650,165.680,165.680,165.450,,0.18%
2014-11-03,165.700,165.550,165.990,165.520,,0.03%
2014-11-04,166.100,165.650,166.450,165.650,,0.24%
2014-11-05,167.100,166.100,167.350,166.100,,0.60%
2014-11-06,170.100,167.300,172.050,166.800,,1.80%
2014-11-07,165.600,170.100,173.050,165.600,,-2.65%
2014-11-10,168.050,165.850,170.300,165.750,,1.48%
2014-11-11,168.400,168.050,169.300,168.050,,0.21%
2014-11-12,169.800,168.350,169.850,168.250,,0.83%
2014-11-13,171.950,169.300,173.650,169.300,,1.27%
2014-11-14,170.950,172.350,173.450,167.050,,-0.58%
2014-11-17,173.050,171.600,173.200,171.600,,1.23%
2014-11-18,173.350,173.170,176.100,171.750,,0.17%
2014-11-19,174.050,173.350,174.450,172.550,,0.40%
2014-11-20,176.150,174.050,177.550,174.050,,1.21%
2014-11-21,177.050,176.200,177.300,176.200,,0.51%
2014-11-24,173.650,177.650,177.950,173.650,,-1.92%
2014-11-25,177.550,176.250,177.550,175.050,,2.25%
2014-11-26,176.850,177.550,178.250,176.300,,-0.39%
2014-11-27,174.950,177.550,177.650,174.550,,-1.07%
2014-11-28,178.550,177.000,178.700,177.000,,2.06%
2014-12-01,183.900,178.550,184.050,178.550,,3.00%
2014-12-02,179.550,184.050,186.950,177.050,,-2.37%
2014-12-03,180.050,179.950,183.650,178.950,,0.28%
2014-12-04,179.850,179.550,180.750,179.550,,-0.11%
2014-12-05,179.250,180.100,182.250,179.250,,-0.33%
2014-12-08,180.750,180.250,184.750,180.050,,0.84%
2014-12-09,184.050,183.700,184.650,177.050,,1.83%
2014-12-10,180.000,182.550,183.300,179.600,,-2.20%
2014-12-11,180.750,179.550,181.300,179.550,,0.42%
2014-12-12,179.800,181.800,182.120,179.650,,-0.53%
2014-12-15,178.750,180.400,180.450,177.550,,-0.58%
2014-12-16,180.600,178.950,181.250,178.950,,1.03%
2014-12-17,187.150,180.450,187.150,180.450,,3.63%
2014-12-18,184.550,186.850,187.450,184.550,,-1.39%
2014-12-19,184.700,184.700,184.750,184.700,,0.08%
2014-12-22,184.550,185.050,185.050,184.550,,-0.08%
2014-12-23,183.050,186.450,186.500,182.250,,-0.81%
2014-12-24,182.000,181.130,182.000,181.130,,-0.57%
2014-12-25,182.000,182.000,182.000,182.000,,0.00%
2014-12-26,182.000,182.000,182.000,182.000,,0.00%
2014-12-29,183.550,183.550,183.550,183.550,,0.85%
2014-12-30,184.550,183.100,184.550,183.100,,0.54%
2014-12-31,183.000,183.500,183.500,182.500,,-0.84%
2015-01-01,183.000,183.000,183.000,183.000,,0.00%
2015-01-02,183.450,183.450,183.450,183.450,,0.25%
2015-01-05,183.550,184.050,184.050,183.450,,0.05%
2015-01-06,183.550,184.050,185.050,180.050,,0.00%
2015-01-07,183.050,184.450,185.050,180.050,,-0.27%
2015-01-08,179.150,182.050,185.050,178.550,,-2.13%
2015-01-09,183.050,183.550,183.550,179.150,,2.18%
2015-01-12,182.550,183.050,183.550,180.050,,-0.27%
2015-01-13,183.550,183.550,184.000,180.050,,0.55%
2015-01-14,183.300,183.450,183.550,180.900,,-0.14%
2015-01-15,185.650,183.250,185.850,183.050,,1.28%
2015-01-16,184.950,183.250,188.150,180.050,,-0.38%
2015-01-19,184.950,185.550,190.250,183.200,,0.00%
2015-01-20,189.250,186.200,189.650,186.200,,2.32%
2015-01-21,185.050,189.250,190.450,184.050,,-2.22%
2015-01-22,188.050,189.800,191.600,184.750,,1.62%
2015-01-23,189.050,190.700,191.450,188.050,,0.53%
2015-01-26,190.250,191.050,191.600,189.050,,0.63%
2015-01-27,192.500,191.200,194.610,190.300,,1.18%
2015-01-28,189.930,192.250,193.850,188.050,,-1.34%
2015-01-29,189.000,189.980,194.600,188.900,,-0.49%
2015-01-30,187.550,190.550,190.550,185.150,,-0.77%
